player_id,last_season,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,foot,height_in_cm,market_value,Highest_value
340521,2021,Guilherme Ramos,Portugal,Portugal,11/08/1997,Defender,Right,191,1800000,1800000
216804,2021,Joakim Nilsson,Sweden,Sweden,06/02/1994,Defender,Left,187,3150000,3150000
692734,2021,Linus Gechter,Germany,Germany,27/02/2004,Defender,Right,190,4050000,4050000
334221,2021,Amos Pieper,Germany,Germany,17/01/1998,Defender,Right,192,4500000,6300000
606301,2021,Arne Schulz,Germany,Germany,23/03/2003,Goalkeeper,,190,90000,90000
68410,2021,Stefanos Kapino,Greece,Greece,18/03/1994,Goalkeeper,Right,196,630000,2700000
85941,2021,Stefan Ortega,Germany,Germany,06/11/1992,Goalkeeper,Right,185,5400000,5400000
477109,2021,Bryan Lasme,France,France,14/11/1998,Attack,Right,192,900000,1800000
333516,2021,Sebastian Vasiliadis,Germany,Greece,04/10/1997,Midfield,Right,177,1620000,3600000
606307,2021,Vladislav Cherny,Russia,Russia,21/06/2003,Attack,Right,0,90000,90000
45660,2021,Eric Maxim Choupo Moting,Germany,Cameroon,23/03/1989,Attack,Right,191,2700000,9000000
317740,2021,Florian Kruger,Germany,Germany,13/02/1999,Attack,,186,1620000,3600000
237662,2021,Breel Embolo,Cameroon,Switzerland,14/02/1997,Attack,Right,187,13500000,19800000
167329,2021,Alassane Plea,France,France,10/03/1993,Attack,Right,181,13500000,34200000
147038,2021,Cedric Brunner,Switzerland,Switzerland,17/02/1994,Defender,Right,180,2880000,2880000
520857,2021,Conor Noss,Germany,Ireland,01/01/2001,Attack,Both,181,630000,630000
171165,2021,Mamadou Kone,Cote d'Ivoire,Cote d'Ivoire,25/12/1991,Attack,Right,176,225000,810000
535551,2021,Bartosz Bialek,Poland,Poland,11/11/2001,Attack,Right,191,3600000,4500000
391004,2021,Jonas Wind,Denmark,Denmark,07/02/1999,Attack,Right,190,12600000,12600000
225569,2021,Kerim Mrabti,Sweden,Sweden,20/05/1994,Attack,Right,175,3150000,3150000
667903,2021,Youssuf Sylla,,Belgium,19/12/2002,Attack,,0,90000,90000
42748,2021,Jelle Vossen,Belgium,Belgium,22/03/1989,Attack,Right,183,720000,6750000
182446,2021,Zinho Gano,Belgium,Guinea-Bissau,13/10/1993,Attack,Left,198,1350000,1800000
420884,2021,Hugo Cuypers,Belgium,Belgium,07/02/1997,Attack,Right,185,2700000,2700000
237669,2021,Dereck Kutesa,Switzerland,Angola,06/12/1997,Attack,Right,178,1080000,1800000
291222,2021,Jean Luc Dompe,France,France,12/08/1995,Attack,Right,170,1980000,1980000
912111,2021,Aske Sampers,Belgium,Belgium,20/05/2001,Attack,Right,185,135000,135000
312819,2021,Silvere Ganvoula,Congo,Congo,29/06/1996,Attack,Right,191,540000,2250000
499956,2021,Mathieu De Smet,Belgium,Belgium,27/04/2000,Attack,Left,0,180000,360000
719456,2021,Thibo Somers,Belgium,Belgium,16/03/1999,Attack,Right,183,900000,900000
749552,2021,Alieu Fadera,The Gambia,The Gambia,03/11/2001,Attack,Right,0,360000,495000
621802,2021,Olivier Deman,Belgium,Belgium,06/04/2000,Attack,Left,181,1170000,1170000
572919,2021,Mohamed Sankoh,Sierra Leone,Netherlands,16/10/2003,Attack,Right,182,900000,900000
524290,2021,Fisnik Asllani,Germany,Germany,08/08/2002,Attack,Both,188,360000,450000
541749,2021,Luqman Hakim,Malaysia,Malaysia,05/03/2002,Attack,Right,170,90000,135000
565019,2021,Arthur Allemeersch,,Belgium,27/07/2001,Attack,Right,183,135000,180000
248024,2021,Gustav Engvall,Sweden,Sweden,29/04/1996,Attack,Right,185,405000,1800000
538977,2021,Georginio Rutter,France,France,20/04/2002,Attack,Left,182,14400000,14400000
237164,2021,Ihlas Bebou,Togo,Togo,23/04/1994,Attack,Right,183,14400000,14400000
270393,2021,Robert Skov,Spain,Denmark,20/05/1996,Attack,Left,185,6300000,12600000
293281,2021,Jacob Bruun Larsen,Denmark,Denmark,19/09/1998,Attack,Right,183,5400000,18000000
822959,2021,Tom Bischof,Germany,Germany,28/06/2005,Attack,Left,176,900000,900000
450234,2021,Marco John,Germany,Germany,02/04/2002,Midfield,Left,184,2250000,3600000
251309,2021,Dennis Geiger,Germany,Germany,10/06/1998,Midfield,Right,173,8100000,11700000
57051,2021,Sebastian Rudy,Germany,Germany,28/02/1990,Midfield,Right,180,1350000,13500000
443710,2021,Angelo Stiller,Germany,Germany,04/04/2001,Midfield,Left,183,6300000,6300000
315604,2021,Diadie Samassekou,Mali,Mali,11/01/1996,Midfield,Right,177,14400000,18000000
482072,2021,Kevin Denkey,Togo,Togo,30/11/2000,Attack,Right,181,810000,2250000
143798,2021,Pavel Kaderabek,CSSR,Czech Republic,25/04/1992,Defender,Right,182,4500000,18000000
324278,2021,Christoph Baumgartner,Austria,Austria,01/08/1999,Attack,Right,180,19800000,19800000
145866,2021,Munas Dabbur,Israel,Israel,14/05/1992,Attack,Right,182,3600000,13500000
28947,2021,Gonzalo Castro,Germany,Germany,11/06/1987,Midfield,Right,172,450000,13500000
52348,2021,Benjamin Hubner,Germany,Germany,04/07/1989,Defender,Left,193,900000,7200000
318204,2021,David Raum,Germany,Germany,22/04/1998,Defender,Left,180,18000000,18000000
51676,2021,Ermin Bicakcic,Jugoslawien (SFR),Bosnia-Herzegovina,24/01/1990,Defender,Right,185,900000,3600000
195736,2021,Florian Grillitsch,Austria,Austria,07/08/1995,Midfield,Right,187,14400000,22500000
42234,2021,Havard Nordtveit,Norway,Norway,21/06/1990,Defender,Right,188,900000,7200000
160241,2021,Kevin Akpoguma,Germany,Nigeria,19/04/1995,Defender,Right,192,5400000,10800000
404384,2021,Rabbi Matondo,England,Wales,09/09/2000,Attack,Right,175,3600000,8100000
600942,2021,Nahue Noll,Germany,Germany,17/03/2003,Goalkeeper,Both,188,180000,180000
432671,2021,Luca Philipp,Germany,Germany,28/11/2000,Goalkeeper,,192,270000,270000
263801,2021,Kasim Adams,Ghana,Ghana,22/06/1995,Defender,Right,190,900000,7650000
55089,2021,Oliver Baumann,Germany,Germany,02/06/1990,Goalkeeper,Right,187,4050000,9000000
578539,2021,Chris Richards,United States,United States,28/03/2000,Defender,Both,188,6750000,6750000
223974,2021,Stefan Posch,Austria,Austria,14/05/1997,Defender,Right,188,9000000,12600000
269766,2021,Jonah Osabutey,,Ghana,08/10/1998,Attack,Right,181,90000,630000
369384,2021,Mohamed Badamosi,The Gambia,The Gambia,27/12/1998,Attack,Right,196,360000,360000
585339,2021,Pape Habib Gueye,,Senegal,20/09/1999,Attack,Right,188,1350000,1350000
545400,2021,Billal Messaoudi,Algeria,Algeria,21/12/1997,Attack,Right,184,540000,765000
345654,2021,Marlos Moreno,Colombia,Colombia,20/09/1996,Attack,Right,173,810000,900000
193130,2021,Rachid Alioui,France,Morocco,18/06/1992,Attack,Right,186,585000,4500000
202831,2021,David Henen,Belgium,Togo,19/04/1996,Attack,Right,186,405000,720000
352017,2021,Faiz Selemani,France,Comoros,14/11/1993,Attack,Right,182,3150000,3150000
224691,2021,Alexandre De Bruyn,,Belgium,04/06/1994,Attack,Right,177,360000,675000
503855,2021,Amine Benchaib,Belgium,Belgium,18/06/1998,Attack,Right,181,540000,720000
592400,2021,Abdelkahar Kadri,,Algeria,24/06/2000,Attack,Right,170,1800000,1800000
658742,2021,Tsotne Bendianishvili,Georgia,Georgia,27/12/2002,Midfield,Right,172,90000,90000
401836,2021,Bassem Srarfi,Tunisia,Tunisia,25/06/1997,Attack,Left,176,315000,2700000
174285,2021,Kevin Vandendriessche,France,France,07/08/1989,Midfield,Right,183,315000,1080000
336370,2021,Jesaja Herrmann,,Germany,08/02/2000,Attack,Both,190,225000,225000
649019,2021,Sambou Sissoko,,Mali,29/06/2000,Midfield,Right,181,315000,315000
371003,2021,Ante Palaversa,Croatia,Croatia,06/04/2000,Midfield,Right,187,1350000,4500000
796429,2021,Justin Che,United States,United States,18/11/2003,Defender,Right,185,2700000,2700000
8246,2021,Philipp Pentke,DDR,Germany,01/05/1985,Goalkeeper,Right,191,270000,360000
156496,2021,Kristof Dhaene,Belgium,Belgium,06/06/1990,Defender,Left,168,900000,1440000
226288,2021,Lucas Rougeaux,France,France,10/03/1994,Defender,Right,185,540000,540000
598791,2021,Tsuyoshi Watanabe,Japan,Japan,05/02/1997,Defender,Right,186,585000,765000
84435,2021,Kevin Vogt,Germany,Germany,23/09/1991,Defender,Right,194,3150000,15300000
339501,2021,Aleksandar Radovanovic,Yugoslavia (Republic),Serbia,11/11/1993,Defender,Left,189,1080000,1260000
688246,2021,Maxim Deman,,Belgium,23/10/2001,Goalkeeper,Left,194,45000,45000
56778,2021,Joris Delle,France,France,29/03/1990,Goalkeeper,Right,189,225000,1800000
403692,2021,Victor Torp,,Denmark,30/07/1999,Midfield,Right,178,315000,405000
343953,2021,Marko Ilić,Yugoslavia (Republic),Serbia,03/02/1998,Goalkeeper,Right,191,1080000,1260000
150711,2021,Michiel Jonckheere,,Belgium,03/01/1990,Midfield,Right,180,225000,1080000
486053,2021,Nayel Mehssatou,Belgium,Chile,08/08/2002,Defender,Right,162,540000,540000
145840,2021,Trent Sainsbury,Australia,Australia,05/01/1992,Defender,Right,184,675000,1130000
569845,2021,Charles Vanhoutte,Belgium,Belgium,16/09/1998,Midfield,Right,182,720000,810000
46580,2021,Andrej Kramaric,Jugoslawien (SFR),Croatia,19/06/1991,Attack,Right,177,10800000,34200000
601407,2021,Robbe Decostere,,Belgium,08/05/1998,Defender,Right,180,540000,540000
468249,2021,Vitinho,Brazil,Brazil,23/07/1999,Defender,Right,175,900000,1350000
129580,2021,Alexander Corryn,Belgium,Belgium,03/01/1994,Defender,Left,177,315000,900000
323403,2021,Dimitar Velkovski,Bulgaria,Bulgaria,22/01/1995,Defender,Left,185,585000,585000
249552,2021,Senna Miangue,Belgium,Belgium,05/02/1997,Defender,Left,192,720000,1800000
740159,2021,Sousa,Brazil,Brazil,04/07/2001,Defender,Left,192,495000,495000
470796,2021,Boris Popovic,France,Serbia,26/02/2000,Defender,Right,189,675000,675000
502268,2021,Andi Koshi,Belgium,Belgium,17/02/2001,Midfield,Left,175,90000,90000
502289,2021,Dylan Mbayo,,Belgium,11/10/2001,Attack,Left,175,630000,720000
379315,2021,Edgaras Utkus,Lithuania,Lithuania,22/06/2000,Defender,Right,190,720000,720000
50818,2021,Sebastien Bruzzese,Belgium,Belgium,01/03/1989,Goalkeeper,Right,185,90000,720000
182891,2021,Thomas Didillon,France,France,28/11/1995,Goalkeeper,Left,193,1170000,4500000
282927,2021,Omar Govea,Mexico,Mexico,18/01/1996,Attack,Right,176,540000,2250000
477460,2021,Warleson,,Brazil,31/08/1996,Goalkeeper,Right,191,225000,270000
502245,2021,Dion De Neve,Belgium,Belgium,12/06/2001,Midfield,Left,180,585000,585000
148376,2021,Lasse Vigen,Denmark,Denmark,15/08/1994,Midfield,Right,180,585000,2700000
209933,2021,Ibrahima Seck,Senegal,Senegal,10/08/1989,Midfield,Left,194,270000,1800000
52811,2021,David Hubert,Belgium,Belgium,12/02/1988,Midfield,Right,184,225000,1980000
473201,2021,Frank Boya,Cameroon,Cameroon,01/07/1996,Midfield,Right,195,585000,1980000
418661,2021,Abdoulaye Sissako,France,France,26/05/1998,Midfield,Right,186,765000,1620000
183836,2021,Dino Hotic,Slovenia,Bosnia-Herzegovina,26/07/1995,Attack,Left,168,1800000,1800000
316422,2021,Dion Cools,Malaysia,Malaysia,04/06/1996,Defender,Right,185,765000,2700000
268713,2021,Bent Sormo,Norway,Norway,22/09/1996,Defender,Right,187,450000,585000
430579,2021,Idrissa Doumbia,Cote d'Ivoire,Cote d'Ivoire,14/04/1998,Midfield,Right,187,1530000,4050000
110668,2021,Laurens De Bock,Belgium,Belgium,07/11/1992,Defender,Left,179,630000,3150000
848083,2021,Cheick Thiam,,Belgium,27/09/2003,Defender,Right,192,135000,180000
338680,2021,Alessandro Ciranni,Belgium,Belgium,28/06/1996,Defender,Right,172,900000,1440000
31131,2021,Timothy Derijck,Belgium,Belgium,25/05/1987,Defender,Right,185,180000,2700000
277723,2021,Cameron Humphreys,England,England,22/08/1998,Defender,Right,187,630000,900000
678491,2021,Martijn Beernaert,Belgium,Belgium,03/10/2002,Goalkeeper,Left,188,45000,45000
475208,2021,Bryan Reynolds,United States,United States,28/06/2001,Defender,Right,185,3150000,5400000
48064,2021,Sammy Bossut,Belgium,Belgium,11/08/1985,Goalkeeper,Left,186,135000,1800000
348756,2021,Leonardo Lopes,Portugal,Portugal,30/11/1998,Midfield,Right,168,1800000,1800000
695769,2021,Niklo Dailly,Belgium,Belgium,06/11/2001,Attack,Right,185,90000,135000
110292,2021,Geoffry Hairemans,Belgium,Belgium,21/10/1991,Attack,Left,183,675000,900000
359247,2021,Maryan Shved,Ukraine,Ukraine,16/07/1997,Attack,Left,171,810000,1800000
617982,2021,Sef Van Damme,,Belgium,08/01/2003,Goalkeeper,,191,45000,45000
465715,2021,Elie Youan,France,France,07/04/1999,Attack,Right,183,900000,1350000
183120,2021,Nikola Storm,Belgium,Belgium,30/09/1994,Attack,Right,178,4050000,4050000
621195,2021,Bas Van Den Eynden,,Belgium,07/01/2002,Midfield,Right,0,180000,180000
620566,2021,Jannes Van Hecke,,Belgium,15/01/2002,Midfield,Right,177,315000,450000
159382,2021,Louis Bostyn,Belgium,Belgium,04/10/1993,Goalkeeper,Right,195,450000,1260000
663581,2021,Vinicius Souza,Brazil,Brazil,17/06/1999,Midfield,Right,187,4050000,4050000
249570,2021,Dries Wouters,Belgium,Belgium,28/01/1997,Midfield,Left,191,540000,1800000
452238,2021,Samuel Oum Gouet,Cameroon,Cameroon,14/12/1997,Midfield,Right,185,1800000,1800000
418553,2021,Jesper Daland,Norway,Norway,06/01/2000,Defender,Right,188,1800000,1800000
268122,2021,Iebe Swers,Belgium,Belgium,27/12/1996,Defender,Right,185,360000,360000
649417,2021,Dylan Dassy,,Belgium,18/01/2003,Defender,Left,0,23000,23000
478198,2021,Franck Kanoute,,Senegal,13/12/1998,Midfield,Right,186,540000,1080000
187283,2021,Lucas Bijker,Brazil,Netherlands,04/03/1993,Defender,Left,174,630000,1130000
170914,2021,Thibaut Peyre,France,France,03/10/1992,Defender,Right,184,540000,810000
157396,2021,Rob Schoofs,Belgium,Belgium,23/03/1994,Midfield,Left,178,2250000,2250000
235275,2021,Jordi Vanlerberghe,,Belgium,27/06/1996,Defender,Right,189,1170000,1350000
591803,2021,Wout De Buyser,Belgium,Belgium,29/06/2001,Defender,Left,183,23000,23000
830028,2021,Senne Carleer,,Belgium,20/05/2003,Goalkeeper,Right,192,23000,23000
64246,2021,Yannick Thoelen,Belgium,Belgium,18/07/1990,Goalkeeper,,188,360000,585000
338651,2021,Gaetan Coucke,Belgium,Belgium,03/11/1998,Goalkeeper,Right,187,1080000,1170000
481640,2021,Daan Vekemans,,Belgium,22/02/2000,Attack,Right,181,180000,315000
730126,2021,Mykola Kukharevych,Ukraine,Ukraine,01/07/2001,Attack,Right,193,360000,540000
33709,2021,Onur Kaya,Belgium,Belgium,20/04/1986,Attack,Right,167,135000,1260000
132553,2021,Kaveh Rezaei,Iran,Iran,05/04/1992,Attack,Right,185,810000,3600000
355689,2021,Sory Kaba,Guinea,Guinea,28/07/1995,Attack,Right,190,2250000,2700000
551505,2021,Mousa Al Tamari,Jordan,Jordan,10/06/1997,Attack,Left,176,1080000,1800000
329630,2021,Levan Shengelia,Georgia,Georgia,27/10/1995,Attack,Left,184,900000,1800000
170485,2021,Yanick Aguemon,Benin,Benin,11/02/1992,Attack,Right,178,180000,675000
719654,2021,Isaac Asante,Ghana,Belgium,29/08/2002,Attack,Right,178,135000,225000
491298,2021,Ewoud Pletinckx,,Belgium,10/10/2000,Defender,Right,190,1080000,1800000
310131,2021,Mathieu Maertens,,Belgium,27/03/1995,Attack,Right,185,1350000,1350000
354340,2021,Rick Van Drongelen,Netherlands,Netherlands,20/12/1998,Defender,Left,185,1350000,7200000
841501,2021,Cedrik Gbo,Cote d'Ivoire,Cote d'Ivoire,09/09/2002,Midfield,Right,182,225000,270000
707844,2021,Mandela Keita,Belgium,Belgium,10/05/2002,Midfield,Right,180,1800000,1800000
110822,2021,Hannes Van Der Bruggen,Belgium,Belgium,01/04/1993,Midfield,Right,181,675000,2250000
323713,2021,Alexis De Sart,Belgium,Belgium,12/11/1996,Midfield,Right,180,900000,2250000
249568,2021,Thibault Vlietinck,Belgium,Belgium,19/08/1997,Defender,Right,180,360000,675000
292806,2021,Casper De Norre,Belgium,Belgium,07/02/1997,Defender,Right,175,1170000,2700000
460648,2021,Dylan Ouedraogo,France,Burkina Faso,22/07/1998,Defender,Left,185,225000,675000
502247,2021,Louis Patris,,Belgium,07/06/2001,Defender,Right,187,360000,360000
140786,2021,Pierre Yves Ngawa,Belgium,Belgium,09/02/1992,Defender,Right,187,360000,630000
712086,2021,Toon Raemaekers,,Belgium,09/09/2000,Defender,Right,194,180000,315000
236956,2021,Soufiane Chakla,Morocco,Morocco,02/09/1993,Defender,Right,188,720000,900000
615350,2021,Cenk Ozkacar,Turkey,Turkey,06/10/2000,Defender,Left,187,1800000,1800000
547889,2021,Oregan Ravet,,Belgium,13/07/2001,Goalkeeper,,189,45000,45000
125754,2021,Sebastien Dewaest,Belgium,Belgium,27/05/1991,Defender,Right,188,630000,4500000
122383,2021,Kawin Thamsatchanan,Thailand,Thailand,26/01/1990,Goalkeeper,Right,183,180000,720000
314288,2021,Lukas Nmecha,Germany,Germany,14/12/1998,Attack,Right,185,16200000,16200000
282897,2021,Kristiyan Malinov,Bulgaria,Bulgaria,30/03/1994,Midfield,Right,170,900000,1800000
143891,2021,Maximilian Philipp,Germany,Germany,01/03/1994,Attack,Right,183,4050000,18000000
196095,2021,Luca Waldschmidt,Germany,Germany,19/05/1996,Attack,Left,181,6300000,18000000
303259,2021,Dodi Lukebakio,Belgium,Belgium,24/09/1997,Attack,Left,187,6750000,18900000
194638,2021,Renato Steffen,Switzerland,Switzerland,03/11/1991,Attack,Left,170,1800000,4500000
406640,2021,Felix Nmecha,Germany,Germany,10/10/2000,Attack,Right,190,1800000,1800000
711517,2021,Kevin Paredes,United States,United States,07/05/2003,Midfield,Left,170,4500000,4500000
187329,2021,Sandy Walsh,Belgium,Netherlands,14/03/1995,Defender,Right,185,1620000,1620000
570819,2021,Maxime Wenssens,,Belgium,17/11/2001,Goalkeeper,Right,191,45000,45000
503881,2021,Aster Vranckx,Belgium,Belgium,04/10/2002,Midfield,Right,183,9000000,9000000
327251,2021,Ridle Baku,Germany,Germany,08/04/1998,Midfield,Right,176,18000000,22500000
223979,2021,Xaver Schlager,Austria,Austria,28/09/1997,Midfield,Left,174,24300000,24300000
117674,2021,Maximilian Arnold,Germany,Germany,27/05/1994,Midfield,Left,184,15300000,17100000
183321,2021,Kevin Mbabu,Switzerland,Switzerland,19/04/1995,Defender,Right,184,8100000,12600000
205657,2021,Runar Alex Runarsson,Iceland,Iceland,18/02/1995,Goalkeeper,Right,186,1080000,4050000
127076,2021,Jerome Roussillon,France,France,06/01/1993,Defender,Left,175,4050000,18000000
119277,2021,Yannick Gerhardt,Germany,Germany,13/03/1994,Midfield,Left,184,5400000,10800000
208552,2021,Siebe Schrijvers,Belgium,Belgium,18/07/1996,Midfield,Right,179,1800000,6750000
124732,2021,John Anthony Brooks,Germany,United States,28/01/1993,Defender,Left,193,6300000,13500000
557459,2021,Micky Van De Ven,Netherlands,Netherlands,19/04/2001,Defender,Left,193,3600000,3600000
341710,2021,William,Brazil,Brazil,03/04/1995,Defender,Right,176,2250000,12600000
192268,2021,Niklas Klinger,Germany,Germany,13/10/1995,Goalkeeper,Right,187,90000,90000
574203,2021,Philipp Schulze,,Germany,29/01/2003,Goalkeeper,,190,180000,180000
51977,2021,Pavao Pervan,Jugoslawien (SFR),Austria,13/11/1987,Goalkeeper,Both,194,540000,720000
631904,2021,Anselmo Garcia Mcnulty,Spain,Ireland,19/02/2003,Defender,Left,188,270000,270000
108880,2021,Koen Casteels,Belgium,Belgium,25/06/1992,Goalkeeper,Left,197,9900000,12600000
7161,2021,Jonas Hofmann,Germany,Germany,14/07/1992,Attack,Right,176,11700000,14400000
318528,2021,Marcus Thuram,Italy,France,06/08/1997,Attack,Right,192,18000000,36000000
48298,2021,Lars Stindl,Germany,Germany,26/08/1988,Attack,Right,181,2250000,16200000
321096,2021,Keanan Bennetts,England,England,09/03/1999,Midfield,Left,181,900000,2069999
243188,2021,Laszlo Benes,Slovakia,Slovakia,09/09/1997,Midfield,Left,181,2700000,9000000
434224,2021,Maxence Lacroix,France,France,06/04/2000,Defender,Right,190,18000000,25200000
278332,2021,Florian Neuhaus,Germany,Germany,16/03/1997,Midfield,Right,185,18000000,34200000
624690,2021,Kouadio Kone,France,France,17/05/2001,Midfield,Right,185,16200000,16200000
36182,2021,Max Kruse,Germany,Germany,19/03/1988,Attack,Left,180,3150000,10800000
82097,2021,Christoph Kramer,Germany,Germany,19/02/1991,Midfield,Right,191,2250000,12600000
504153,2021,Joe Scally,United States,United States,31/12/2002,Defender,Right,184,7200000,7200000
284732,2021,Ramy Bensebaini,Algeria,Algeria,16/04/1995,Defender,Left,186,15300000,19800000
340480,2021,Mamadou Doucoure,Senegal,France,21/05/1998,Defender,Left,183,90000,450000
47587,2021,Tony Jantschke,DDR,Germany,07/04/1990,Defender,Right,177,720000,8100000
403898,2021,Jordan Beyer,Germany,Germany,19/05/2000,Defender,Right,187,4050000,4050000
85791,2021,Stefan Lainer,Austria,Austria,27/08/1992,Defender,Right,175,4050000,16200000
192635,2021,Nico Elvedi,Switzerland,Switzerland,30/09/1996,Defender,Right,189,16200000,31500000
124502,2021,Matthias Ginter,Germany,Germany,19/01/1994,Defender,Right,191,16200000,31500000
196231,2021,Marvin Friedrich,Germany,Germany,13/12/1995,Defender,Right,192,7200000,9000000
597804,2021,Jonas Kersken,Germany,Germany,01/09/2000,Goalkeeper,Right,190,90000,90000
524285,2021,Luca Netz,Germany,Germany,15/05/2003,Defender,Left,180,5850000,5850000
221611,2021,Paulo Otavio,Brazil,Brazil,23/11/1994,Defender,Left,173,5400000,7200000
479675,2021,Leonardo Rocha,Portugal,Portugal,23/05/1997,Attack,Right,200,315000,1080000
455922,2021,Jan Olschowsky,Germany,Germany,18/11/2001,Goalkeeper,Right,183,270000,270000
328264,2021,Smail Prevljak,Bosnia-Herzegovina,Bosnia-Herzegovina,10/05/1995,Attack,Right,187,2250000,2700000
405892,2021,Alec Van Hoorenbeeck,Belgium,Belgium,30/12/1998,Defender,Left,187,630000,630000
649490,2021,Konan N Rsquo Dri,,Cote d'Ivoire,27/10/2000,Attack,Left,174,900000,1170000
32711,2021,Patrick Herrmann,Germany,Germany,12/02/1991,Attack,Right,179,2069999,10800000
275682,2021,Carlos Embalo,Guinea-Bissau,Guinea-Bissau,25/11/1994,Attack,Both,175,270000,1800000
368860,2021,Torben Musel,Germany,Germany,25/07/1999,Attack,Right,185,360000,360000
628331,2021,Giannis Konstantelias,Greece,Greece,05/03/2003,Attack,Both,176,360000,360000
740615,2021,Isaac Nuhu,,Ghana,30/09/2001,Attack,Right,171,720000,810000
683952,2021,Amadou Keita,Guinea,Guinea,28/10/2001,Midfield,Right,170,45000,45000
190146,2021,Xavier Mercier,France,France,25/07/1989,Attack,Right,172,1170000,1170000
208542,2021,Stef Peeters,Belgium,Belgium,09/02/1992,Midfield,Left,188,1260000,2250000
338636,2021,Jerome Deom,Belgium,Belgium,19/04/1999,Midfield,Right,175,450000,540000
625861,2021,Pierre Ramses Akono,,Cameroon,29/06/2000,Midfield,,182,90000,225000
142929,2021,Jens Cools,Belgium,Belgium,16/10/1990,Midfield,Right,189,450000,630000
408839,2021,Emmanuel Sowah Adjei,,Ghana,16/01/1998,Defender,Right,182,135000,540000
31653,2021,Tobias Sippel,Germany,Germany,22/03/1988,Goalkeeper,Right,183,360000,2700000
31182,2021,Andreas Beck,UdSSR,Germany,13/03/1987,Defender,,0,180000,6300000
618405,2021,Teddy Alloh,France,France,23/01/2002,Defender,Left,176,360000,360000
481091,2021,Silas Gnaka,Cote d'Ivoire,Cote d'Ivoire,18/12/1998,Defender,Left,179,450000,1800000
563392,2021,Simon Libert,Belgium,Belgium,20/09/2001,Defender,,0,45000,45000
80188,2021,Benoit Poulain,France,France,27/07/1987,Defender,Right,189,135000,2250000
679050,2021,Gary Magnee,,Belgium,12/10/1999,Defender,Right,0,360000,360000
585711,2021,Boris Lambert,Belgium,Belgium,10/04/2000,Defender,Right,187,585000,585000
85289,2021,Jordi Amat,Spain,Spain,21/03/1992,Defender,Right,184,900000,4500000
683895,2021,Emmanuel Agbadou,Cote d'Ivoire,Cote d'Ivoire,17/06/1997,Defender,Right,192,2250000,2700000
583218,2021,Tom Roufosse,Belgium,Belgium,28/03/2001,Goalkeeper,Both,180,23000,23000
53116,2021,Robin Himmelmann,Germany,Germany,05/02/1989,Goalkeeper,Right,187,270000,900000
511168,2021,Abdul Nurudeen,Ghana,Ghana,08/02/1999,Goalkeeper,Right,190,540000,540000
750886,2021,Alexis Tibidi,France,France,03/11/2003,Attack,Right,187,1080000,1080000
610431,2021,Wahid Faghir,Denmark,Denmark,29/07/2003,Attack,Right,185,2700000,4050000
616344,2021,Tiago Tomas,Portugal,Portugal,16/06/2002,Attack,Right,180,6300000,6300000
615326,2021,Tyreek Magee,Jamaica,Jamaica,27/08/1999,Attack,Left,0,90000,90000
272278,2021,Chris Fuhrich,Germany,Germany,09/01/1998,Attack,Right,178,3600000,3600000
42205,2021,Yann Sommer,Switzerland,Switzerland,17/12/1988,Goalkeeper,Right,183,4500000,11700000
101531,2021,Jonathan Heris,Belgium,Belgium,03/09/1990,Defender,Right,188,405000,540000
57995,2021,Daniel Didavi,Germany,Germany,21/02/1990,Attack,Left,180,450000,6300000
472243,2021,Lilian Egloff,Germany,Germany,20/08/2002,Attack,Right,182,720000,1350000
618425,2021,Tanguy Coulibaly,France,France,18/02/2001,Attack,Left,175,2250000,4500000
540302,2021,Mateo Klimowicz,Argentina,Germany,06/07/2000,Attack,Right,181,1800000,4500000
179635,2021,Philipp Forster,Germany,Germany,04/02/1995,Attack,Left,188,2250000,3150000
156779,2021,Erik Thommy,Germany,Germany,20/08/1994,Midfield,Right,175,1620000,5400000
338629,2021,Sebastiaan Bornauw,Belgium,Belgium,22/03/1999,Defender,Right,191,9000000,12600000
431561,2021,Roberto Massimo,Ghana,Germany,12/10/2000,Midfield,Both,182,1800000,2700000
612826,2021,Silas,DR Congo,DR Congo,06/10/1998,Midfield,Right,189,13500000,22500000
369567,2021,Sasa Kalajdzic,Austria,Austria,07/07/1997,Attack,Right,200,22500000,22500000
470594,2021,Clinton Mola,England,England,15/03/2001,Midfield,Left,183,900000,1080000
569366,2021,Enzo Millot,France,France,17/07/2002,Midfield,Left,174,1800000,1800000
538971,2021,Naouirou Ahamada,France,France,29/03/2002,Midfield,Right,183,1350000,1620000
400546,2021,Nikolas Nartey,Denmark,Denmark,22/02/2000,Midfield,Left,185,1620000,1620000
289592,2021,Orel Mangala,Belgium,Belgium,18/03/1998,Midfield,Right,178,13500000,19800000
195246,2021,Pascal Stenzel,Germany,Germany,20/03/1996,Defender,Right,183,1350000,5850000
293194,2021,Borna Sosa,Croatia,Croatia,21/01/1998,Defender,Left,187,20700000,20700000
565778,2021,Sibiry Keita,,Mali,30/01/2001,Attack,Left,173,270000,315000
193004,2021,Waldemar Anton,Uzbekistan,Germany,20/07/1996,Defender,Right,189,5400000,13500000
415912,2021,Konstantinos Mavropanos,Greece,Greece,11/12/1997,Defender,Right,194,13500000,15300000
470816,2021,Florian Schock,Germany,Germany,22/05/2001,Goalkeeper,Right,199,180000,180000
